model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_heterogeneous_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs,homophily_strength
clustering,heterogeneous,41,1,2,0.3,0.4,0.5,0.1,true,0,0.3,0.1,0.05,8.63617513033061E+018,15,0.0831402307442689,1.24334527E-09,6.0252598E-10,1,2,0.1,0,0.3
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,7.13900204836315E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,41,1,2,0.3,0.4,0.5,0.1,true,0,0.3,0.1,0.05,1.09591146466576E+017,15,0.0831402307442689,1.24334527E-09,6.0252598E-10,1,2,0.1,0,0.3
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,7.24071359189169E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,8.63617513033061E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,4.6926904669588E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,5.70257702789059E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,6.90547037085634E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,8.80361844505413E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,1.09591146466576E+017,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,1.84114252416859E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,4.39889510625904E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,4.34257261248481E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,7.12889348418325E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,7.04337208916658E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,4.28636038694465E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,7.24071359189169E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,7.13900204836315E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,8.63617513033061E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,heterogeneous,46,2,2,0.4,0.5,0,0.2,true,0.2,0.2,0.1,0.05,4.47792793694704E+018,15,0.075224125976513,0.0000000490687423,2.306592752E-08,1,2,-0.5,0,1
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,4.6926904669588E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,7.13900204836315E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,7.04337208916658E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,4.28636038694465E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,1.09591146466576E+017,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,4.39889510625904E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,8.80361844505413E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,8.63617513033061E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,4.47792793694704E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,4.39889510625904E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,1.84114252416859E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,7.12889348418325E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,7.24071359189169E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,5.70257702789059E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,6.90547037085634E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,5.70257702789059E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,4.34257261248481E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,1.84114252416859E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,8.80361844505413E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,1.09591146466576E+017,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,6.90547037085634E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,4.6926904669588E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,heterogeneous,1,3,3,0.1,0.3,0.2,0.1,true,0,0.3,0.1,0.05,4.34257261248481E+018,35,0.175057335756913,2.625259211333E-05,1.727049250007E-05,2,3,-0.1,0,0.5
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,7.04337208916658E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,4.28636038694465E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,4.47792793694704E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,homogeneous,50,0,6,0.4,0.2,0,0.3,true,0.1,0,0.1,0.05,7.12889348418325E+018,15,0.07256412386203,3.734746873E-08,0.000000023294854,1,3,-0.2,0,0.3
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,1.84114252416859E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,7.24071359189169E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,7.13900204836315E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,4.6926904669588E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,7.24071359189169E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,4.28636038694465E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,7.13900204836315E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,1.09591146466576E+017,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,4.47792793694704E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,8.80361844505413E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,4.39889510625904E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,8.63617513033061E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,6.90547037085634E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,5.70257702789059E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,7.04337208916658E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,7.12889348418325E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,heterogeneous,19,2,2,0.1,0.6,0.6,0.3,true,0.05,0.3,0.1,0.05,4.34257261248481E+018,35,0.155606003438088,1.240043847408E-05,1.116906259519E-05,1,3,0,0,1
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,8.63617513033061E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,4.6926904669588E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,4.39889510625904E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,5.70257702789059E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,1.84114252416859E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,4.34257261248481E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,6.90547037085634E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,8.80361844505413E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,1.84114252416859E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,7.13900204836315E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,7.04337208916658E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,1.09591146466576E+017,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,4.34257261248481E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,4.47792793694704E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,4.28636038694465E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,homogeneous,50,0,6,0.5,0.6,0.8,0.1,true,0,0.1,0.1,0.05,7.12889348418325E+018,15,0.0614093574422844,2.971049344E-08,1.850490636E-08,1,3,0.2,0,0
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,4.47792793694704E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,7.04337208916658E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,8.63617513033061E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,1.09591146466576E+017,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,4.39889510625904E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,6.90547037085634E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,4.28636038694465E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,8.80361844505413E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,4.6926904669588E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,7.24071359189169E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,5.70257702789059E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,7.12889348418325E+018,50,0.175193270312714,0.00017816123507547,0.00016752290653917,1,3,0.1,0,0.7
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,8.63617513033061E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,1.84114252416859E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,7.24071359189169E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,5.70257702789059E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,4.6926904669588E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,7.13900204836315E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,6.90547037085634E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,8.80361844505413E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,4.34257261248481E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,7.04337208916658E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,4.47792793694704E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,4.28636038694465E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,4.39889510625904E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,1.09591146466576E+017,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7.13900204836315E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4.6926904669588E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7.24071359189169E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,8.63617513033061E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0,0.1,0.05,7.12889348418325E+018,15,0.18084445273489,5.53944E-12,3.13903E-12,1,4,-0.2,0,0.5
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,6.90547037085634E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4.39889510625904E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7.12889348418325E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4.34257261248481E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,5.70257702789059E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7.04337208916658E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,7.13900204836315E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,8.80361844505413E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,1.84114252416859E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4.28636038694465E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4.47792793694704E+018,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,1.09591146466576E+017,15,0.0470346834664891,3.8837342372E-07,2.2511458708E-07,1,3,0.4,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,6.90547037085634E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,7.24071359189169E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,4.6926904669588E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,8.63617513033061E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,1.84114252416859E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,5.70257702789059E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,7.12889348418325E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,4.39889510625904E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,7.04337208916658E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,4.34257261248481E+018,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0,0.1,0.1,0.05,1.09591146466576E+017,15,0.0503080126505048,9.7575714358E-07,6.1479903487E-07,1,3,0.3,0,0.3
