model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,seed,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
clustering,heterogeneous,30,M28,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.02,0.5,0.0,0.0,0.01,0.0,0.0,0.0,70,0.02593274109975132,0.12220746540749454,0.00098704732890246,0.00123839925149499,2,3,0.0,0.0
bipolarization,heterogeneous,16,M12,bipol_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.02,0.2,0.4,0.1,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05883805846674585,0.0188063161886197,0.01398053802191871,2,2,0.2,0.0
consensus,heterogeneous,27,M25,cons_dist_speak,true,true,7240713591891685400.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,20,0.0138563200606567,0.04719768367588474,0.01191122270218647,0.01059094509199487,2,3,0.0,0.0
clustering,heterogeneous,35,M34,clst_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,15,0.03352094317986969,0.03331298511071986,0.03338337025234517,0.02481941528794933,4,4,0.0,0.0
no_change,homogeneous,5,H17,no_change_exp,false,false,7240713591891685400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00843213567863132,0.05266203703703731,0.00843213567863132,0.00484274977137632,3,3,0.0,0.0
clustering,heterogeneous,23,M20,clst_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.1,0.3,0.0,0.0,0.05,0.1,0.1,0.05,25,0.01619926630551272,0.15392968096001503,0.00005896830809168,0.00000968698913489,1,3,0.0,0.0
consensus,heterogeneous,41,M7,cons_dist_nospeak,true,false,7240713591891685400.0,0,0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100,0.03543339668114619,0.10731336456182443,0.00155018574402646,0.00102197114810705,2,4,0.0,0.0
clustering,homogeneous,7,H19,clst_dist_speak,true,true,8636175130330607600.0,0,0,0.1,0.2,0.0,0.0,0.0,0.01,0.0,0.0,40,0.00801496443234644,0.04912361290524245,0.00152016494041328,0.00094388145001728,3,3,0.0,0.0
consensus,homogeneous,8,H20,cons_dist_nospeak,true,false,4692690466958798800.0,0,0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00048024369855967,0.06501947339642199,0.00018534577110346,0.00006860707702023,1,1,0.0,0.0
no_change,heterogeneous,37,M36,no_change_exp,false,false,6905470370856337400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.02855030368548523,0.04166666666666653,0.02855030368548523,0.01334445641146547,4,4,0.0,0.0
bipolarization,heterogeneous,16,M12,bipol_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.02,0.2,0.4,0.1,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05883805846674585,0.0188063161886197,0.01398053802191871,2,2,0.2,0.0
consensus,homogeneous,7,H19,cons_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00801496443234644,0.04781466818475223,0.00739683655856229,0.00445810621108414,3,3,0.0,0.0
clustering,heterogeneous,23,M20,clst_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.1,0.3,0.0,0.0,0.05,0.1,0.1,0.05,25,0.01619926630551272,0.15392968096001503,0.00005896830809168,0.00000968698913489,1,3,0.0,0.0
no_change,heterogeneous,34,M33,no_change_exp,false,false,8636175130330607600.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01846828382201646,0.02343749999999999,0.01846828382201646,0.01452519504458163,3,3,0.0,0.0
consensus,heterogeneous,27,M25,cons_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.0138563200606567,0.0469451279424625,0.01261979355006771,0.01084016310213224,3,3,0.0,0.0
clustering,heterogeneous,23,M20,clst_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.1,0.3,0.0,0.0,0.05,0.1,0.1,0.05,25,0.01619926630551272,0.15392968096001503,0.00005896830809168,0.00000968698913489,1,3,0.0,0.0
clustering,heterogeneous,26,M24,clst_ndist_speak,false,true,4692690466958798800.0,0,0,0.1,0.4,0.0,0.0,0.05,0.1,0.1,0.05,30,0.00943876457475996,0.05149093267212858,0.00173383882017273,0.00105244255239947,2,3,0.0,0.0
no_change,heterogeneous,34,M33,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01846828382201646,0.02343749999999999,0.01846828382201646,0.01452519504458163,3,3,0.0,0.0
consensus,heterogeneous,36,M35,cons_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,45,0.01380628072130774,0.09960018386328788,0.00023225928139191,0.00009686758699186,2,4,0.0,0.0
no_change,heterogeneous,34,M33,no_change_exp,false,false,7240713591891685400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01846828382201646,0.02343749999999999,0.01846828382201646,0.01452519504458163,3,3,0.0,0.0
clustering,homogeneous,11,H4,clst_ndist_speak,false,true,6905470370856337400.0,0,0,0.02,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.0555964149594623,0.00195293600825475,0.00100286662901219,2,2,0.0,0.0
clustering,heterogeneous,35,M34,clst_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,15,0.03352094317986969,0.03280962688746211,0.03324464957393508,0.02463032519020751,4,4,0.0,0.0
consensus,homogeneous,2,H12,cons_dist_speak,true,true,7240713591891685400.0,0,0,0.05,0.0,0.0,0.0,0.005,0.0,0.0,0.0,40,0.00771504468878602,0.02662175083681548,0.00316292456140399,0.00291277028195926,2,3,0.0,0.0
clustering,homogeneous,4,H15,clst_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.01,0.3,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00240269204389574,0.03917950522188082,0.00186886361182261,0.00089990023927899,2,3,0.0,0.0
consensus,heterogeneous,35,M34,cons_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,95,0.03352094317986969,0.0828158377602878,0.00549934697601874,0.00364186934457685,2,4,0.0,0.0
consensus,homogeneous,7,H19,cons_ndist_speak,false,true,7139002048363152400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00801496443234644,0.04739584856801913,0.00739407873196218,0.00445906945653939,3,3,0.0,0.0
clustering,heterogeneous,30,M28,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.02,0.5,0.0,0.0,0.01,0.0,0.0,0.0,70,0.02593274109975132,0.12220746540749454,0.00098704732890246,0.00123839925149499,2,3,0.0,0.0
consensus,heterogeneous,27,M25,cons_dist_speak,true,true,4692690466958798800.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.0138563200606567,0.04496894794892298,0.01266302228488729,0.01097786755485998,3,3,0.0,0.0
clustering,heterogeneous,41,M7,clst_ndist_speak,false,true,4692690466958798800.0,0,0,0.01,0.2,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.05928396733799732,0.03523077381735646,0.02706393092049227,4,4,0.0,0.0
clustering,homogeneous,9,H21,clst_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.01,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03673367952956591,0.00098078725406308,0.00048628605132103,1,1,0.0,0.0
consensus,homogeneous,7,H19,cons_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00801496443234644,0.04732504446574293,0.00738171623922624,0.00444797604488183,3,3,0.0,0.0
no_change,heterogeneous,41,M7,no_change_exp,false,false,7240713591891685400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.05960648148148123,0.03543339668114619,0.02708404778235028,4,4,0.0,0.0
consensus,homogeneous,13,H7,cons_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00399529565091067,0.04303769173994757,0.00322799680722988,0.00227628063816868,3,3,0.0,0.0
bipolarization,heterogeneous,16,M12,bipol_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.02,0.2,0.4,0.1,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05883805846674585,0.0188063161886197,0.01398053802191871,2,2,0.2,0.0
clustering,homogeneous,4,H15,clst_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.01,0.3,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00240269204389574,0.03917950522188082,0.00186886361182261,0.00089990023927899,2,3,0.0,0.0
consensus,heterogeneous,27,M25,cons_dist_speak,true,true,6905470370856337400.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.0138563200606567,0.04513149186545511,0.01263611356959233,0.01096114572966054,3,3,0.0,0.0
consensus,heterogeneous,15,M10,cons_ndist_speak,false,true,7240713591891685400.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,50,0.01932656035665295,0.07065036920088,0.00241065153631266,0.0016883367192394,2,3,0.0,0.0
bipolarization,heterogeneous,16,M12,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.02,0.2,0.4,0.1,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05883805846674585,0.0188063161886197,0.01398053802191871,2,2,0.2,0.0
no_change,heterogeneous,26,M24,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00943876457475996,0.05787037037037042,0.00943876457475996,0.0058799154092364,3,3,0.0,0.0
clustering,heterogeneous,35,M34,clst_ndist_speak,false,true,7139002048363152400.0,0,0,0.1,0.1,0.0,0.0,0.05,0.1,0.1,0.05,30,0.03352094317986969,0.0411938091272037,0.03267536078846092,0.02657267707747201,3,4,0.0,0.0
bipolarization,heterogeneous,21,M18,bipol_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.1,0.2,0.4,0.1,0.05,0.1,0.1,0.05,30,0.00977608125904969,0.09865291711936185,0.00000630131094407,0.00000451163476768,1,3,0.2,0.0
clustering,homogeneous,4,H15,clst_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.1,0.5,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00240269204389574,0.04143771289972966,0.00001235911755252,0.00000668029024489,1,3,0.0,0.0
no_change,heterogeneous,37,M36,no_change_exp,false,false,8636175130330607600.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.02855030368548523,0.04166666666666653,0.02855030368548523,0.01334445641146547,4,4,0.0,0.0
clustering,heterogeneous,38,M4,clst_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.6,0.0,0.0,0.05,0.1,0.1,0.05,20,0.0361340032483615,0.03606255074758077,0.03181694784761601,0.02382276374102018,4,4,0.0,0.0
bipolarization,heterogeneous,16,M12,bipol_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.02,0.2,0.4,0.1,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05883805846674585,0.0188063161886197,0.01398053802191871,2,2,0.2,0.0
clustering,heterogeneous,17,M13,clst_dist_speak,true,true,8636175130330607600.0,0,0,0.1,0.4,0.0,0.0,0.02,0.02,0.0,0.0,55,0.03278937715525453,0.11217914771259259,0.00435936923344778,0.00284097399914352,3,5,0.0,0.0
consensus,homogeneous,13,H7,cons_dist_nospeak,true,false,7139002048363152400.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00399529565091067,0.04303769173994757,0.00322799680722988,0.00227628063816868,3,3,0.0,0.0
clustering,homogeneous,4,H15,clst_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.1,0.5,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00240269204389574,0.04143771289972966,0.00001235911755252,0.00000668029024489,1,3,0.0,0.0
clustering,homogeneous,1,H11,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.005,0.4,0.0,0.0,0.02,0.01,0.0,0.0,70,0.01309938700274348,0.04948175158187577,0.0021641249942553,0.00126575205085334,2,4,0.0,0.0
no_change,heterogeneous,37,M36,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.02855030368548523,0.04166666666666653,0.02855030368548523,0.01334445641146547,4,4,0.0,0.0
consensus,homogeneous,5,H17,cons_ndist_speak,false,true,4692690466958798800.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00843213567863132,0.05089335019555501,0.00809711300288247,0.00459685360821703,3,3,0.0,0.0
consensus,heterogeneous,29,M27,cons_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,65,0.01066925416285628,0.03676707664028194,0.00319740727910117,0.00211212058193642,2,4,0.0,0.0
clustering,homogeneous,11,H4,clst_ndist_speak,false,true,4692690466958798800.0,0,0,0.02,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05441668380416766,0.00195058042311104,0.00100433596273301,2,2,0.0,0.0
bipolarization,heterogeneous,37,M36,bipol_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.1,0.3,0.5,0.1,0.05,0.1,0.1,0.05,30,0.02855030368548523,0.17816783805287473,0.0000092588931513,0.00000486821894788,1,4,0.2,0.0
clustering,homogeneous,4,H15,clst_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.1,0.5,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00240269204389574,0.04143771289972966,0.00001235911755252,0.00000668029024489,1,3,0.0,0.0
consensus,homogeneous,13,H7,cons_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00399529565091067,0.04303769173994757,0.00322799680722988,0.00227628063816868,3,3,0.0,0.0
no_change,heterogeneous,35,M34,no_change_exp,false,false,8636175130330607600.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03352094317986969,0.03202160493827153,0.03352094317986969,0.02451947349870446,4,4,0.0,0.0
clustering,heterogeneous,41,M7,clst_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.2,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.05906373781673252,0.03514994476014788,0.02702542941430614,4,4,0.0,0.0
consensus,homogeneous,5,H17,cons_ndist_speak,false,true,7240713591891685400.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00843213567863132,0.05153462672381429,0.00809476723650362,0.00459225834623323,3,3,0.0,0.0
consensus,homogeneous,13,H7,cons_ndist_speak,false,true,7139002048363152400.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00399529565091067,0.04808854204833964,0.00383622947187685,0.00276228900709435,3,3,0.0,0.0
clustering,homogeneous,9,H21,clst_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.01,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03673367952956591,0.00098078725406308,0.00048628605132103,1,1,0.0,0.0
consensus,homogeneous,8,H20,cons_dist_nospeak,true,false,6905470370856337400.0,0,0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00048024369855967,0.06501947339642199,0.00018534577110346,0.00006860707702023,1,1,0.0,0.0
no_change,heterogeneous,35,M34,no_change_exp,false,false,6905470370856337400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03352094317986969,0.03202160493827153,0.03352094317986969,0.02451947349870446,4,4,0.0,0.0
clustering,homogeneous,11,H4,clst_ndist_speak,false,true,8636175130330607600.0,0,0,0.02,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05346711878521203,0.00197166252286943,0.00101580841462625,2,2,0.0,0.0
bipolarization,heterogeneous,37,M36,bipol_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.1,0.3,0.5,0.1,0.05,0.1,0.1,0.05,30,0.02855030368548523,0.17816783805287473,0.0000092588931513,0.00000486821894788,1,4,0.2,0.0
no_change,heterogeneous,35,M34,no_change_exp,false,false,7240713591891685400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03352094317986969,0.03202160493827153,0.03352094317986969,0.02451947349870446,4,4,0.0,0.0
consensus,heterogeneous,35,M34,cons_dist_speak,true,true,4692690466958798800.0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.03352094317986969,0.05296425811590329,0.01128954454210208,0.00836858969517902,3,4,0.0,0.0
consensus,homogeneous,13,H7,cons_ndist_speak,false,true,8636175130330607600.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00399529565091067,0.04809752949143519,0.00383729124816029,0.00276277521885499,3,3,0.0,0.0
bipolarization,heterogeneous,37,M36,bipol_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.1,0.3,0.5,0.1,0.05,0.1,0.1,0.05,30,0.02855030368548523,0.17816783805287473,0.0000092588931513,0.00000486821894788,1,4,0.2,0.0
clustering,homogeneous,1,H11,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.005,0.4,0.0,0.0,0.02,0.01,0.0,0.0,70,0.01309938700274348,0.04948175158187577,0.0021641249942553,0.00126575205085334,2,4,0.0,0.0
consensus,homogeneous,3,H14,cons_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,25,0.00370154361175412,0.06038501984820027,0.00005791020454523,0.00001522137691097,1,2,0.0,0.0
clustering,homogeneous,9,H21,clst_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.01,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03673367952956591,0.00098078725406308,0.00048628605132103,1,1,0.0,0.0
clustering,heterogeneous,41,M7,clst_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.2,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.05967577314287189,0.03525649415166245,0.02710597363372276,4,4,0.0,0.0
clustering,homogeneous,7,H19,clst_dist_speak,true,true,6905470370856337400.0,0,0,0.1,0.2,0.0,0.0,0.0,0.01,0.0,0.0,40,0.00801496443234644,0.04599923063962355,0.00145847668900564,0.00090908511634598,2,3,0.0,0.0
no_change,heterogeneous,32,M30,no_change_exp,false,false,7240713591891685400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01686903435070872,0.02353395061728388,0.01686903435070872,0.0097382377876848,2,2,0.0,0.0
consensus,homogeneous,13,H7,cons_dist_nospeak,true,false,7240713591891685400.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00399529565091067,0.04303769173994757,0.00322799680722988,0.00227628063816868,3,3,0.0,0.0
consensus,heterogeneous,35,M34,cons_dist_speak,true,true,6905470370856337400.0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.03352094317986969,0.04782523608737688,0.01331203531578566,0.00938576898721627,3,4,0.0,0.0
bipolarization,heterogeneous,30,M28,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.02,0.3,0.6,0.05,0.05,0.1,0.1,0.05,75,0.02593274109975132,0.105943232650119,0.00078485042945132,0.00035069224981045,1,3,0.3,0.0
clustering,homogeneous,9,H21,clst_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.01,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03673367952956591,0.00098078725406308,0.00048628605132103,1,1,0.0,0.0
consensus,heterogeneous,15,M10,cons_ndist_speak,false,true,8636175130330607600.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,50,0.01932656035665295,0.07047798631365865,0.00243013857970141,0.00171931272991555,2,3,0.0,0.0
consensus,heterogeneous,36,M35,cons_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,45,0.01380628072130774,0.04898276577517219,0.00618283523606585,0.00389019964241402,3,4,0.0,0.0
consensus,homogeneous,13,H7,cons_dist_speak,true,true,7240713591891685400.0,0,0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,25,0.00399529565091067,0.04232692320573433,0.00120408788599411,0.00077518747383233,2,3,0.0,0.0
consensus,homogeneous,13,H7,cons_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00399529565091067,0.04303769173994757,0.00322799680722988,0.00227628063816868,3,3,0.0,0.0
clustering,heterogeneous,30,M28,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.02,0.5,0.0,0.0,0.01,0.0,0.0,0.0,70,0.02593274109975132,0.12220746540749454,0.00098704732890246,0.00123839925149499,2,3,0.0,0.0
bipolarization,heterogeneous,21,M18,bipol_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.1,0.2,0.4,0.1,0.05,0.1,0.1,0.05,30,0.00977608125904969,0.09865291711936185,0.00000630131094407,0.00000451163476768,1,3,0.2,0.0
no_change,heterogeneous,34,M33,no_change_exp,false,false,6905470370856337400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01846828382201646,0.02343749999999999,0.01846828382201646,0.01452519504458163,3,3,0.0,0.0
clustering,homogeneous,5,H17,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.005,0.4,0.0,0.0,0.02,0.01,0.0,0.0,50,0.00843213567863132,0.04871693219658426,0.00182349715721661,0.00107361094592175,3,3,0.0,0.0
clustering,homogeneous,5,H17,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.005,0.4,0.0,0.0,0.02,0.01,0.0,0.0,50,0.00843213567863132,0.04871693219658426,0.00182349715721661,0.00107361094592175,3,3,0.0,0.0
clustering,homogeneous,11,H4,clst_ndist_speak,false,true,7240713591891685400.0,0,0,0.02,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05470905123596818,0.00197011727193219,0.00101585942071976,2,2,0.0,0.0
consensus,homogeneous,7,H19,cons_dist_nospeak,true,false,7240713591891685400.0,0,0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,25,0.00801496443234644,0.07171485507497312,0.0000956282869855,0.00001909552466125,1,3,0.0,0.0
consensus,homogeneous,3,H14,cons_ndist_speak,false,true,7240713591891685400.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,35,0.00370154361175412,0.04338779688793631,0.00070290165830332,0.00045925514819027,1,2,0.0,0.0
consensus,heterogeneous,27,M25,cons_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,15,0.0138563200606567,0.04766961027014908,0.012539666859048,0.0107935961276092,3,3,0.0,0.0
no_change,heterogeneous,41,M7,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.05960648148148123,0.03543339668114619,0.02708404778235028,4,4,0.0,0.0
clustering,homogeneous,9,H21,clst_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.01,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03673367952956591,0.00098078725406308,0.00048628605132103,1,1,0.0,0.0
consensus,heterogeneous,27,M25,cons_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,65,0.0138563200606567,0.07016460612780939,0.00384209772595856,0.00237961687077455,3,3,0.0,0.0
consensus,heterogeneous,29,M27,cons_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,65,0.01066925416285628,0.03676707664028194,0.00319740727910117,0.00211212058193642,2,4,0.0,0.0
clustering,homogeneous,12,H5,clst_dist_speak,true,true,6905470370856337400.0,0,0,0.02,0.2,0.0,0.0,0.02,0.02,0.0,0.0,15,0.00413376628943758,0.04777650590834487,0.00337575335970646,0.00238941221238735,3,3,0.0,0.0
no_change,heterogeneous,35,M34,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03352094317986969,0.03202160493827153,0.03352094317986969,0.02451947349870446,4,4,0.0,0.0
consensus,homogeneous,13,H7,cons_ndist_speak,false,true,7240713591891685400.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00399529565091067,0.04806544809430693,0.00383183664555456,0.00275691126873526,3,3,0.0,0.0
consensus,homogeneous,11,H4,cons_dist_speak,true,true,8636175130330607600.0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00232084297839506,0.05346711878521203,0.00197166252286943,0.00101580841462625,2,2,0.0,0.0
bipolarization,heterogeneous,37,M36,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.1,0.3,0.5,0.1,0.05,0.1,0.1,0.05,30,0.02855030368548523,0.17816783805287473,0.0000092588931513,0.00000486821894788,1,4,0.2,0.0
